ID,RA,DEC,g_auto,e_g_auto,r_auto,e_r_auto,radius,ab_ratio,i_auto,e_i_auto,PROB_GAL,zml,s2n_DET_auto
DR4_3_SPLUS-s20s33_0002692,332.27903898546793,-26.228716655207986,17.89592933654785,0.029695255681872368,17.73838996887207,0.028388621285557747,0.000648446031846106,1.245235800743103,17.82293128967285,0.047046057879924774,1.0,0.034583333879709244,57.35144805908203
DR4_3_SPLUS-s20s33_0002754,330.91485258734036,-26.22752738211422,18.112102508544922,0.028956709429621696,17.545188903808594,0.019073177129030228,0.0006424944731406868,1.4508265256881714,17.248830795288086,0.02270793914794922,1.0,0.0650833323597908,82.26455688476562
DR4_3_SPLUS-s20s33_0003629,332.32526190462363,-26.21495429301727,16.391109466552734,0.011418822221457958,15.551614761352539,0.006084518041461706,0.0011842908570542932,1.2637748718261719,15.17208480834961,0.0064348336309194565,1.0,0.061916667968034744,257.4828796386719
DR4_3_SPLUS-s20s33_0004112,332.21962321513433,-26.186897502144934,18.615991592407227,0.03239881992340088,17.773000717163086,0.017118453979492188,0.0004189508908893913,1.1614086627960205,17.36684799194336,0.017768874764442444,1.0,0.09733333438634872,93.58487701416016
DR4_3_SPLUS-s20s33_0004447,332.0813769723471,-26.189644834610714,16.726757049560547,0.015068531036376953,15.82261848449707,0.007511761039495468,0.0010911308927461505,1.062738299369812,15.368180274963379,0.007539452984929085,1.0,0.0832500010728836,211.05772399902344
DR4_3_SPLUS-s20s33_0004509,331.83167230264945,-26.180064251066284,17.692049026489258,0.021924519911408424,17.129480361938477,0.014622832648456097,0.0008481899276375771,1.8086652755737305,16.780141830444336,0.016243979334831238,1.0,0.07400000095367432,110.29529571533203
DR4_3_SPLUS-s20s33_0004877,331.3872935949316,-26.181291183465742,17.975780487060547,0.03382653370499611,17.349119186401367,0.021452121436595917,0.001331404084339738,3.8349552154541016,17.016441345214844,0.024503890424966812,1.0,0.0560000017285347,74.4770278930664
DR4_3_SPLUS-s20s33_0005984,331.9311456622032,-26.13971950002414,17.64575958251953,0.03310735151171684,17.297679901123047,0.026783671230077744,0.0010048734256997705,1.2992390394210815,17.184959411621094,0.03759945183992386,1.0,0.046666666865348816,60.04359817504883
DR4_3_SPLUS-s20s33_0007347,331.59631358653587,-26.10249337998667,17.189729690551758,0.014577345922589302,16.48541831970215,0.008676313795149326,0.000969244516454637,1.7729612588882446,16.074569702148438,0.009039068594574928,1.0,0.07216666638851166,185.71530151367188
DR4_3_SPLUS-s20s33_0008473,331.517491341529,-26.18489044280825,15.176340103149414,0.010577289387583733,14.32905101776123,0.005471149925142527,0.006534043233841658,5.087907314300537,13.958364486694336,0.006076228804886341,1.0,0.03166666626930237,280.2913513183594
DR4_3_SPLUS-s20s33_0010159,331.9622907433927,-26.03970463500009,16.5054874420166,0.012592781335115433,15.680657386779785,0.006714660208672285,0.001164579181931913,1.1275590658187866,15.297066688537598,0.007200046442449093,1.0,0.06700000166893005,233.991943359375
DR4_3_SPLUS-s20s33_0010390,331.7081055712167,-26.028645427413867,16.110483169555664,0.008589033968746662,15.376812934875488,0.0050084576942026615,0.0012160432524979115,1.1565747261047363,14.982155799865723,0.00525294104591012,1.0,0.07766667008399963,320.6996765136719
DR4_3_SPLUS-s20s33_0011190,332.0785567143966,-25.992420363056915,18.02694320678711,0.02491738833487034,17.32585334777832,0.01479429379105568,0.0006726562860421836,1.4686726331710815,16.974124908447266,0.016300100833177567,1.0,0.0430000014603138,106.65362548828125
DR4_3_SPLUS-s20s33_0012520,331.9278955750455,-25.965611970472324,17.014598846435547,0.011723276227712631,16.350584030151367,0.007256972603499889,0.0006949737435206771,1.061722993850708,15.992938041687012,0.007772255688905716,1.0,0.06624999642372131,222.202392578125
DR4_3_SPLUS-s20s33_0015646,331.7587937082855,-25.897707824301506,17.052194595336914,0.01726526767015457,16.2198429107666,0.009099460206925869,0.0009500787709839642,1.0915299654006958,15.807585716247559,0.009507174603641033,1.0,0.0807500034570694,173.13876342773438
DR4_3_SPLUS-s20s33_0016473,332.2671645491357,-25.8589394693785,17.082584381103516,0.013360829092562199,16.25080680847168,0.0072120376862585545,0.0007212964701466262,1.0484460592269897,15.839424133300781,0.007316179107874632,1.0,0.07074999809265137,221.7534942626953
DR4_3_SPLUS-s20s33_0017272,331.73529025455963,-25.884627904156236,12.262947082519531,0.10865131765604019,11.967750549316406,0.07115715742111206,0.0016843986231833696,1.0494952201843262,12.011987686157227,0.1698424220085144,0.92,0.0032500000670552254,12.639763832092285
DR4_3_SPLUS-s20s33_0017486,332.25500601090505,-25.829374188656455,17.957698822021484,0.027071082964539528,17.594507217407227,0.021514415740966797,0.000746987818274647,1.8579154014587402,17.422883987426758,0.027807842940092087,0.99,0.054749999195337296,76.56959533691406
DR4_3_SPLUS-s20s33_0019264,331.8607177392409,-25.838899537900712,11.949773788452148,0.12971168756484985,11.801534652709961,0.09408943355083466,0.0015236390754580498,1.0702279806137085,11.726048469543457,0.10356711596250534,0.99,-0.001416666666045785,18.310060501098633
DR4_3_SPLUS-s22s33_0000300,333.34142899638306,-28.95475212714919,17.832225799560547,0.028579693287611008,17.211027145385742,0.018981946632266045,0.000807962438557297,1.352427363395691,17.068313598632812,0.025993503630161285,0.99,0.06066666543483734,84.61207580566406
DR4_3_SPLUS-s22s33_0004609,334.0852958907929,-28.82902468968019,17.866418838500977,0.019191280007362366,17.106069564819336,0.011457574553787708,0.0005129682249389589,1.154990315437317,16.716535568237305,0.012056626379489899,1.0,0.06091666594147682,138.40013122558594
DR4_3_SPLUS-s22s33_0006515,334.0671306348559,-28.7841950206235,16.017568588256836,0.007165021263062954,15.343401908874512,0.004612346645444632,0.0014731661649420857,2.459566354751587,14.978927612304688,0.0049077183939516544,1.0,0.04866666719317436,350.44671630859375
DR4_3_SPLUS-s22s33_0006932,334.0373032871944,-28.776171201225665,15.627077102661133,0.006692822556942701,14.762992858886719,0.0036988183856010437,0.0016448278911411762,1.498841643333435,14.356303215026855,0.0038196714594960213,1.0,0.05274999886751175,423.02471923828125
DR4_3_SPLUS-s22s33_0007342,333.5414956152691,-28.742734360506056,17.89563751220703,0.029070129618048668,17.425479888916016,0.022208882495760918,0.0007042114157229662,1.4907020330429077,17.209566116333008,0.028455348685383797,1.0,0.055916666984558105,73.6173324584961
DR4_3_SPLUS-s22s33_0008200,334.08639494433356,-28.738635204086897,15.914161682128906,0.009036354720592499,15.278647422790527,0.005952655803412199,0.00165681098587811,1.553950548171997,14.927145957946777,0.006559537723660469,1.0,0.051500000059604645,269.1233825683594
DR4_3_SPLUS-s22s33_0011069,333.1603725083123,-28.614358446348444,17.42009735107422,0.017369261011481285,16.646343231201172,0.010146266780793667,0.0007968822028487921,1.6257686614990234,16.260154724121094,0.010995189659297466,1.0,0.05641666799783707,153.8856964111328
DR4_3_SPLUS-s22s33_0011555,333.7750203516504,-28.595249710348888,18.521867752075195,0.0313066802918911,17.729896545410156,0.018127532675862312,0.00046574370935559273,1.225447654724121,17.332969665527344,0.019325774163007736,1.0,0.07383333146572113,86.59119415283203
DR4_3_SPLUS-s22s33_0011825,333.6791554476241,-28.601861429106926,17.56659507751465,0.029957536607980728,16.787193298339844,0.017627213150262833,0.0010639243992045522,1.557390809059143,16.32949447631836,0.018056724220514297,1.0,0.08933333307504654,92.34546661376953
DR4_3_SPLUS-s22s33_0012788,333.36219822755845,-28.552525800307343,17.54709243774414,0.019244512543082237,17.140762329101562,0.015454920940101147,0.0008984833839349449,1.9564062356948853,16.869354248046875,0.018718484789133072,1.0,0.05691666528582573,107.07017517089844
DR4_3_SPLUS-s22s33_0013228,333.54459661703635,-28.55702298372322,15.88250732421875,0.01072158943861723,15.29213809967041,0.007423845119774342,0.0016417076112702489,1.303993821144104,15.013307571411133,0.008875435218214989,1.0,0.05508333444595337,208.60545349121094
DR4_3_SPLUS-s22s33_0014199,333.26599030646787,-28.520846202095026,15.260699272155762,0.004838176537305117,14.675836563110352,0.003318436210975051,0.0013100964715704322,1.0620734691619873,14.341585159301758,0.003678018692880869,1.0,0.05841666832566261,484.9013366699219
DR4_3_SPLUS-s22s33_0014481,333.2671701540389,-28.52671924459867,16.258506774902344,0.008871986530721188,15.461438179016113,0.005113918334245682,0.0012350328033789992,1.5992376804351807,15.068829536437988,0.0054390924051404,1.0,0.0573333315551281,307.9003601074219
DR4_3_SPLUS-s22s33_0014648,334.2074259812515,-28.54447320797104,12.300325393676758,0.23357711732387543,11.832866668701172,0.12816578149795532,0.0016762922750785947,1.0555787086486816,11.815735816955566,0.08363135159015656,0.98,0.0034166667610406876,10.824457168579102
DR4_3_SPLUS-s22s33_0014916,334.4151937282648,-28.48609189506769,17.68787956237793,0.020833579823374748,16.800928115844727,0.01114595215767622,0.0006990611436776817,1.2863520383834839,16.368547439575195,0.011293414980173111,1.0,0.09016666561365128,142.89236450195312
DR4_3_SPLUS-s22s33_0016145,333.67474736002555,-28.444366864289734,17.576133728027344,0.023231131955981255,17.246644973754883,0.02006613090634346,0.0008368359412997961,1.7548298835754395,17.03961753845215,0.025579243898391724,0.99,0.015833333134651184,83.09436798095703
DR4_3_SPLUS-s22s33_0016248,334.35483343904605,-28.448411984480508,17.484363555908203,0.021590186282992363,16.917526245117188,0.015227959491312504,0.0009141273330897093,1.3485960960388184,16.651817321777344,0.01803305745124817,1.0,0.055666666477918625,105.10486602783203
DR4_3_SPLUS-s22s33_0016442,333.3353494842815,-28.458266380539794,17.33844757080078,0.06645200401544571,17.062271118164062,0.06046826019883156,0.0031202910467982292,2.9427037239074707,16.881710052490234,0.08131007850170135,0.95,0.023250000551342964,22.011714935302734
DR4_3_SPLUS-s22s33_0016948,333.43401786761876,-28.41910638650238,17.876014709472656,0.024382665753364563,17.020164489746094,0.013308893889188766,0.0005967391189187765,1.020183801651001,16.608566284179688,0.01405342761427164,1.0,0.09058333188295364,117.05490112304688
DR4_3_SPLUS-s22s33_0017724,333.8662439632392,-28.395365596339047,17.314117431640625,0.017812760546803474,16.950584411621094,0.01481366716325283,0.0007548877620138228,1.2745236158370972,16.65861701965332,0.017210615798830986,1.0,0.027499999850988388,113.18169403076172
DR4_3_SPLUS-s22s33_0017971,334.2376289668013,-28.385491198632792,18.106143951416016,0.03371760994195938,17.603214263916016,0.024968234822154045,0.000794931489508599,1.7686963081359863,17.37135124206543,0.030744142830371857,0.99,0.02641666680574417,63.3129997253418
DR4_3_SPLUS-s22s33_0018465,333.97248637171606,-28.42238818921548,11.314470291137695,0.0549628809094429,10.920011520385742,0.06018951162695885,0.0017779911868274212,1.3992419242858887,11.046286582946777,0.06207887455821037,0.93,-0.0013333333190530539,11.245379447937012
DR4_3_SPLUS-s22s33_0021582,334.05827390593197,-28.265838098499145,18.605178833007812,0.0354107990860939,17.868627548217773,0.021296866238117218,0.0005247854860499501,1.3750340938568115,17.442533493041992,0.021641705185174942,1.0,0.09683333337306976,76.75244903564453
DR4_3_SPLUS-s22s33_0022142,334.1639080983669,-28.251706185680728,18.106895446777344,0.032675184309482574,17.735614776611328,0.027246106415987015,0.0006253006868064404,1.0689878463745117,17.534433364868164,0.034376565366983414,1.0,0.025499999523162842,60.3058967590332
DR4_3_SPLUS-s22s33_0025778,333.47613903974695,-28.155245773131586,17.419038772583008,0.016379179432988167,16.613203048706055,0.00932666938751936,0.0008544804877601564,1.6461615562438965,16.203855514526367,0.009709049016237259,0.99,0.08250000327825546,169.9784698486328
DR4_3_SPLUS-s22s33_0025830,333.1762802791235,-28.14695120768461,17.55190658569336,0.020169511437416077,16.95467758178711,0.013761983253061771,0.0008412550087086856,1.336434006690979,16.69445037841797,0.01665354147553444,0.99,0.050333332270383835,114.3019790649414
DR4_3_SPLUS-s22s33_0026485,333.7100500554329,-28.127742519328738,17.88449478149414,0.023391690105199814,17.37491226196289,0.017178306356072426,0.0006250310689210892,1.3139005899429321,17.053768157958984,0.019338274374604225,1.0,0.09041666984558105,95.47945404052734
DR4_3_SPLUS-s22s33_0026578,334.0165204511109,-28.12760042814422,17.71562957763672,0.023142339661717415,17.379751205444336,0.019486507400870323,0.0008087430614978075,1.4400218725204468,17.29159927368164,0.02697165682911873,1.0,0.0560000017285347,82.48269653320312
DR4_3_SPLUS-s22s33_0026626,333.36980138666326,-28.12134689483057,18.725582122802734,0.034735023975372314,18.3231201171875,0.028060318902134895,0.0005129417986609042,1.316949725151062,18.193185806274414,0.03840300813317299,1.0,0.021833334118127823,57.661590576171875
DR4_3_SPLUS-s22s33_0027563,333.4853295182254,-28.097086123543377,18.632190704345703,0.053241290152072906,18.069000244140625,0.03725317865610123,0.0007920071948319674,1.6760057210922241,17.955060958862305,0.052208542823791504,0.99,0.017666665837168694,41.40569305419922
DR4_3_SPLUS-s22s33_0027565,333.9722395488823,-28.09239119845592,18.84332275390625,0.0464923232793808,18.351009368896484,0.034657884389162064,0.0006946638459339738,1.9753732681274414,18.100170135498047,0.04165700450539589,0.99,0.03033333271741867,45.81279754638672
DR4_3_SPLUS-s22s33_0028113,333.917611435342,-28.075044376082804,18.92538070678711,0.04155628755688667,18.138999938964844,0.02397627755999565,0.0004128993605263531,1.1060630083084106,17.757938385009766,0.025447804480791092,1.0,0.07441666722297668,66.29379272460938
DR4_3_SPLUS-s22s33_0028342,334.1809761335423,-28.072094782641635,17.567466735839844,0.0233668964356184,16.778223037719727,0.013495867140591145,0.0007133442559279501,1.0715733766555786,16.37277603149414,0.014026346616446972,0.99,0.0964166671037674,118.90870666503906
DR4_3_SPLUS-s22s33_0028504,333.71687158384265,-28.07148235949403,18.690837860107422,0.05109954625368118,18.11669921875,0.03554312884807587,0.0006232421146705747,1.6715317964553833,17.88402557373047,0.044071197509765625,1.0,0.04024999961256981,43.133670806884766
DR4_3_SPLUS-s22s33_0028961,333.3252959844393,-28.065064041977944,17.33487319946289,0.01900121010839939,16.528663635253906,0.010780795477330685,0.0012070699594914913,2.3320372104644775,16.0963077545166,0.011204289272427559,1.0,0.08799999952316284,148.1046600341797
DR4_3_SPLUS-s22s33_0030066,333.3804973612225,-27.558404102136038,13.343488693237305,0.07819829136133194,12.719481468200684,0.0546356625854969,0.004165498074144125,2.5364460945129395,12.433526039123535,0.07032521069049835,1.0,0.01808333396911621,8.367252349853516
DR4_3_SPLUS-s22s33_0030818,333.2826319666348,-27.594697622810045,18.678936004638672,0.06679986417293549,18.31252670288086,0.05675303936004639,0.000620638660620898,1.6099551916122437,18.38409423828125,0.09352929145097733,0.99,0.022166667506098747,27.757394790649414
DR4_3_SPLUS-s22s33_0030841,333.6783506546489,-27.595254260518583,16.49868392944336,0.012242951430380344,15.561030387878418,0.006245472934097052,0.001217548386193812,1.3289716243743896,15.108297348022461,0.0061849928461015224,1.0,0.0989166647195816,253.27587890625
DR4_3_SPLUS-s22s33_0031021,334.47196557443294,-27.596989585334402,18.028121948242188,0.024721659719944,17.16958236694336,0.013607845641672611,0.0006635002209804952,1.683494210243225,16.764541625976562,0.013887997716665268,1.0,0.06458333134651184,116.29067993164062
DR4_3_SPLUS-s22s33_0031695,333.89570559418434,-27.620057065237948,17.895492553710938,0.03445582464337349,17.071836471557617,0.019296767190098763,0.000735430745407939,1.0652174949645996,16.68745994567871,0.020605862140655518,1.0,0.07866666465997696,79.57716369628906
DR4_3_SPLUS-s22s33_0032125,333.5009018004511,-27.625647992402335,17.496292114257812,0.032136209309101105,17.151321411132812,0.027567723765969276,0.001070620259270072,1.2745654582977295,17.12133026123047,0.04143347218632698,1.0,0.027666667476296425,58.54059982299805
DR4_3_SPLUS-s22s33_0032918,333.6652842791604,-27.663012862746672,14.067460060119629,0.002526361495256424,13.291081428527832,0.0015049605863168836,0.002653130330145359,1.7131017446517944,12.888172149658203,0.0015022974694147706,1.0,0.01808333396911621,1072.5736083984375
DR4_3_SPLUS-s22s33_0035007,333.7299543160642,-27.933664080996856,14.191494941711426,0.0029088465962558985,13.493263244628906,0.001827515778131783,0.003309696214273572,2.4700491428375244,13.124109268188477,0.0019096174510195851,1.0,0.015916666015982628,882.5751953125
DR4_3_SPLUS-s22s33_0035426,333.19760909835037,-27.76035245466761,16.95601463317871,0.013223416171967983,16.171775817871094,0.007749086245894432,0.0010144127300009131,1.4732029438018799,15.784839630126953,0.008248530328273773,1.0,0.08033332973718643,204.11245727539062
DR4_3_SPLUS-s22s33_0035449,334.104367461673,-27.682262836688178,17.26336669921875,0.021344931796193123,16.62799072265625,0.014251221902668476,0.000974081689491868,1.1998929977416992,16.2276668548584,0.015052062459290028,1.0,0.0949999988079071,114.80431365966797
DR4_3_SPLUS-s22s33_0035737,334.11397635535224,-27.68287157521683,18.63300323486328,0.03586721792817116,17.814537048339844,0.02045850083231926,0.00044602612615562975,1.1373111009597778,17.446788787841797,0.022087423130869865,1.0,0.08516667038202286,76.95681762695312
DR4_3_SPLUS-s22s33_0035864,333.1999333130191,-27.67992542343829,17.338048934936523,0.01931922696530819,16.504201889038086,0.010807483457028866,0.0008108070469461381,1.168858528137207,16.116674423217773,0.011554424650967121,1.0,0.06291666626930237,145.19810485839844
DR4_3_SPLUS-s22s33_0037604,333.464019277416,-27.816793962648646,17.929201126098633,0.04389491304755211,17.60273551940918,0.03831775113940239,0.0007842492777854204,1.1212552785873413,17.36786460876465,0.04832681268453598,1.0,0.05783333256840706,44.03221893310547
DR4_3_SPLUS-s22s33_0038037,333.26111783888035,-27.819666693797785,18.713130950927734,0.03528209030628204,17.855125427246094,0.01929965429008007,0.0004266806354280561,1.105908989906311,17.538599014282227,0.022228872403502464,0.99,0.0637499988079071,79.20953369140625
DR4_3_SPLUS-s22s33_0038889,333.5259276866817,-27.85089679113428,16.793228149414062,0.0152084706351161,15.963534355163574,0.008434086106717587,0.0012833911459892988,1.897463083267212,15.518802642822266,0.008582883514463902,0.99,0.07000000029802322,188.90098571777344
DR4_3_SPLUS-s22s33_0039827,333.2399995041522,-27.835247976554367,18.906951904296875,0.044244106858968735,18.832685470581055,0.048107970505952835,0.0004760356096085161,1.3945082426071167,18.656871795654297,0.06432478129863739,1.0,0.05666666850447655,37.79084777832031
DR4_3_SPLUS-s22s33_0040951,333.7254549859644,-27.826760338878657,17.30827522277832,0.020687509328126907,16.84498405456543,0.015876661986112595,0.0008169281645677984,1.185697078704834,16.588714599609375,0.019229501485824585,0.99,0.059833332896232605,101.41481018066406
DR4_3_SPLUS-s22s33_0041200,333.3312330137417,-27.896603906294438,17.504608154296875,0.02180889993906021,16.647071838378906,0.011861703358590603,0.0009760063840076327,1.71827232837677,16.20909309387207,0.012299139983952045,1.0,0.06499999761581421,132.72357177734375
DR4_3_SPLUS-s22s33_0041288,333.27725706391715,-27.90639030267368,17.699295043945312,0.016367943957448006,16.85022735595703,0.009123549796640873,0.000568095245398581,1.205864667892456,16.418468475341797,0.009225194342434406,1.0,0.06241666525602341,173.85894775390625
DR4_3_SPLUS-s22s33_0041512,333.27484452528273,-27.905683855828038,16.157859802246094,0.012068353593349457,15.341949462890625,0.006823303643614054,0.0016532448353245854,1.6387131214141846,14.907240867614746,0.0071008894592523575,1.0,0.058666665107011795,230.96221923828125
DR4_3_SPLUS-s22s33_0042162,333.29135968445775,-27.935438273966408,17.376358032226562,0.017687130719423294,16.51833152770996,0.00966812763363123,0.0008425095584243536,1.4610971212387085,16.111408233642578,0.010204571299254894,1.0,0.06308333575725555,163.38937377929688
DR4_3_SPLUS-s22s33_0042177,333.29133786877463,-27.938746262190985,15.914709091186523,0.010110368952155113,15.043148040771484,0.005448497831821442,0.001804899424314499,1.6378000974655151,14.60006332397461,0.0056066387332975864,1.0,0.06616666913032532,288.02154541015625
DR4_3_SPLUS-s22s33_0042423,333.9884904772579,-27.942536814847376,16.571544647216797,0.008064073510468006,15.78217601776123,0.004756963811814785,0.0009209689451381564,1.693623661994934,15.382765769958496,0.004728015977889299,1.0,0.05583333224058151,337.42462158203125
DR4_3_SPLUS-s22s33_0042825,334.0133085050452,-27.949049407340933,15.934798240661621,0.01060359925031662,15.0352201461792,0.005582009442150593,0.001554997987113893,1.20717453956604,14.564379692077637,0.005463687237352133,1.0,0.05816666781902313,285.5784606933594
DR4_3_SPLUS-s22s33_0043251,333.3057779006385,-27.962791278344003,19.037904739379883,0.045430731028318405,18.219444274902344,0.02556111291050911,0.00038651603972539306,1.0865503549575806,17.811092376708984,0.027288107201457024,0.98,0.06158333271741867,62.07319259643555
DR4_3_SPLUS-s22s33_0043741,333.9974223532057,-27.971891538339758,17.80881690979004,0.019544361159205437,17.097671508789062,0.012143880128860474,0.0006695051561109722,1.65036141872406,16.734323501586914,0.012887990102171898,0.98,0.06391666829586029,131.9210205078125
DR4_3_SPLUS-s22s33_0043855,333.3240556232675,-27.97790434229329,19.141773223876953,0.055505234748125076,18.30414581298828,0.030568791553378105,0.0003728325245901942,1.0726547241210938,17.990324020385742,0.03576154261827469,0.99,0.07616666704416275,49.85540008544922
DR4_3_SPLUS-s22s33_0044523,334.1243321088981,-27.68132593532919,17.272136688232422,0.020920848473906517,16.362356185913086,0.010991633869707584,0.0008330639684572816,1.0315698385238647,15.94679069519043,0.011388053186237812,1.0,0.09099999815225601,141.67007446289062
DR4_3_SPLUS-s22s33_0044864,333.87255127852643,-28.009982904213864,17.001583099365234,0.016152655705809593,16.54300880432129,0.012396242469549179,0.0012284338008612394,2.1693644523620605,16.321590423583984,0.015269056893885136,0.98,0.019166667014360428,130.58592224121094
DR4_3_SPLUS-s21s32_0001345,333.066232622066,-27.606226794818543,17.073955535888672,0.019671723246574402,16.629241943359375,0.017183367162942886,0.0014527079183608294,2.064896821975708,16.499284744262695,0.01742611825466156,0.99,0.02850000001490116,106.25550842285156
DR4_3_SPLUS-s21s32_0001346,332.43207824105895,-27.598580720882225,18.480260848999023,0.06231176108121872,17.8286190032959,0.045085545629262924,0.0009601303027011454,1.834592342376709,17.685550689697266,0.046225935220718384,0.99,0.045249998569488525,37.505794525146484
DR4_3_SPLUS-s21s32_0001433,333.2828613660266,-27.594504929573084,18.205810546875,0.061425164341926575,18.052963256835938,0.07036436349153519,0.0012813768116757274,3.5735442638397217,17.702470779418945,0.0590149387717247,0.99,0.02449999935925007,30.502811431884766
DR4_3_SPLUS-s21s32_0002494,333.09953745576865,-27.560663857029677,18.2203426361084,0.02791236713528633,17.465768814086914,0.018753359094262123,0.0005161777371540666,1.2431256771087646,17.086719512939453,0.015049159526824951,1.0,0.05925000086426735,101.48772430419922
DR4_3_SPLUS-s21s32_0002710,332.4113963491755,-27.55475774924862,18.71721839904785,0.04910331219434738,18.269840240478516,0.04258960112929344,0.000483543670270592,1.1880148649215698,18.237051010131836,0.048847366124391556,1.0,0.02383333258330822,43.568145751953125
DR4_3_SPLUS-s21s32_0002875,332.095279708327,-27.558033428456476,17.04010009765625,0.021638354286551476,16.21061134338379,0.013321694917976856,0.0009798503015190363,1.093520164489746,15.774513244628906,0.010494125075638294,0.99,0.08866667002439499,141.34828186035156
DR4_3_SPLUS-s21s32_0003197,332.41153806500114,-27.548489231421733,16.961769104003906,0.012603106908500195,16.204133987426758,0.008511783555150032,0.0008045949507504702,1.2401994466781616,15.812629699707031,0.006782828830182552,1.0,0.05158333480358124,224.0332489013672
DR4_3_SPLUS-s21s32_0003418,333.51192381455985,-27.539322774602624,17.408742904663086,0.022202568128705025,16.988418579101562,0.019970649853348732,0.0007599939126521349,1.0542540550231934,16.839733123779297,0.01973937638103962,1.0,0.015333333052694798,94.40376281738281
DR4_3_SPLUS-s21s32_0003554,332.30425496136166,-27.567435361343964,15.292144775390625,0.006120162084698677,14.490097045898438,0.0039572627283632755,0.0017289819661527872,1.262580156326294,14.104545593261719,0.0031795611139386892,1.0,0.026499999687075615,478.3662414550781
DR4_3_SPLUS-s21s32_0003611,332.6419746797495,-27.533923899725657,18.101531982421875,0.028244758024811745,17.302692413330078,0.01824042573571205,0.0007432657293975353,1.7948353290557861,16.904781341552734,0.014588943682610989,1.0,0.07258333265781403,103.56495666503906
DR4_3_SPLUS-s21s32_0003693,332.85209525554757,-27.528600673685816,18.574384689331055,0.03548439219594002,17.869831085205078,0.02483302913606167,0.0005934091750532389,1.6276521682739258,17.473541259765625,0.019852174445986748,1.0,0.08958332985639572,77.41344451904297
DR4_3_SPLUS-s21s32_0004390,332.52266719015347,-27.514188835440947,19.53791618347168,0.0840061753988266,19.068321228027344,0.07180214673280716,0.00047247775364667177,1.461918592453003,18.781038284301758,0.06448771059513092,0.99,0.050999999046325684,26.491350173950195
DR4_3_SPLUS-s21s32_0004668,333.4862256217675,-27.508882929882308,17.5537052154541,0.045095495879650116,17.128902435302734,0.04032360389828682,0.001488157664425671,1.8265323638916016,16.88006019592285,0.03696826100349426,0.92,0.02083333395421505,45.33256530761719
DR4_3_SPLUS-s21s32_0005152,332.4592752787085,-27.53549935710652,14.526571273803711,0.0031864901538938284,13.87548828125,0.0023926892317831516,0.0022332649677991867,1.362728476524353,13.574319839477539,0.002007500734180212,0.99,0.026333333924412727,798.8901977539062
DR4_3_SPLUS-s21s32_0005402,333.3804388685452,-27.55844397763649,13.516620635986328,0.002149099251255393,12.845958709716797,0.0015907477354630828,0.0042611644603312016,2.6695339679718018,12.528146743774414,0.001297186827287078,1.0,0.019500000402331352,1225.9300537109375
DR4_3_SPLUS-s21s32_0006260,333.08713805815955,-27.48811358070288,16.253326416015625,0.01771674118936062,15.796552658081055,0.01532602310180664,0.0025526511017233133,2.330892324447632,15.659992218017578,0.015636907890439034,0.99,0.019750000908970833,116.29317474365234
DR4_3_SPLUS-s21s32_0007397,332.35920214808334,-27.424255894934262,17.98734474182129,0.0214504674077034,17.16437339782715,0.013661766424775124,0.0005244825733825564,1.254470944404602,16.788484573364258,0.011097939684987068,1.0,0.07433333247900009,137.34384155273438
DR4_3_SPLUS-s21s32_0007523,332.4975112514396,-27.420744944123108,17.922649383544922,0.02257719822227955,17.041915893554688,0.013652815483510494,0.0006609954289160669,1.426314353942871,16.606260299682617,0.010539539158344269,1.0,0.05666666850447655,138.6928253173828
DR4_3_SPLUS-s21s32_0007713,332.2303201881303,-27.421311424114307,17.503175735473633,0.0220172256231308,16.542449951171875,0.01224391721189022,0.0007885369705036283,1.1175345182418823,16.152870178222656,0.009978187270462513,1.0,0.08799999952316284,148.72483825683594
DR4_3_SPLUS-s21s32_0007924,332.31162658421215,-27.404844929136242,18.351940155029297,0.01914874278008938,18.21832275390625,0.0214398130774498,0.0005937109817750752,1.7834726572036743,18.2198429107666,0.023807251825928688,0.99,0.029583333060145378,90.4229965209961
DR4_3_SPLUS-s21s32_0008021,332.3066974855267,-27.40325123551152,17.51585578918457,0.013878353871405125,17.730131149291992,0.020792320370674133,0.000524153932929039,1.1707322597503662,18.11631965637207,0.033394671976566315,0.96,0.027166666463017464,97.2857666015625
DR4_3_SPLUS-s21s32_0008117,332.7969705098406,-27.402032331525692,17.08038330078125,0.018446344882249832,16.531675338745117,0.014748590998351574,0.0019093785667791963,4.157728672027588,16.273576736450195,0.013401391915977001,0.99,0.033416666090488434,127.14042663574219
DR4_3_SPLUS-s21s32_0008136,332.0712635196618,-27.397975871305718,18.818819046020508,0.03631696105003357,18.068828582763672,0.024230511859059334,0.00041560694808140397,1.2390702962875366,17.712310791015625,0.020357001572847366,0.94,0.0573333315551281,77.11151123046875
DR4_3_SPLUS-s21s32_0008257,332.31167348575616,-27.4006326352528,18.02851676940918,0.04338039085268974,17.78497886657715,0.045306168496608734,0.0009598553297109902,1.7043709754943848,17.678258895874023,0.04841122776269913,0.99,0.01899999938905239,39.916263580322266
DR4_3_SPLUS-s21s32_0009280,332.34260528962085,-27.37036647898632,18.013975143432617,0.02302342653274536,17.09459686279297,0.01348548661917448,0.0006807015743106604,1.7210639715194702,16.65534019470215,0.010418405756354332,1.0,0.08916666358709335,140.862548828125
