,recno,HIPASS,RAJ2000,DEJ2000,TType,Dist,r_Dist,OMatch,VelHI,Spk,Sint,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,f_W3mag,e_W3mag,W4mag,e_W4mag,f_W4mag,R1iso,R2iso,R3iso,R4iso,ba,PA,W1-W2,e_W1-W2,W2-W3,e_W2-W3,W1-W2c,W2-W3c,logLW1,e_logLW1,logLW2,e_logLW2,logLW3,e_logLW3,logLW4,e_logLW4,logLW1in,e_logLW1in,W1flux,W2flux,w3PaH,w4dust,logM*,e_logM*,logMHI,e_logMHI,logSFR,e_logSFR,logSFE,e_logSFE,T16
2479,1874,J1259-28,194.88272,-28.07335,10.0,52.1,1,2,3295.9,0.0769,4.1,8.7,0.01,8.79,0.02,8.44,10.0,0.04,2.75,0.8,10.0,42.69,,,,0.899,35.6,-0.09,0.02,-0.15,0.02,-0.1,-0.04,9.871,0.01,9.433,0.012,,,,,11.23,0.01,98.02,49.15,,,11.19,0.1,9.41,0.11,,,,,0
2480,1844,J1254-28,193.6803,-28.57177,3.0,44.93,1,2,2801.6,0.0618,7.3,12.89,0.02,12.97,0.04,11.84,0.0,0.34,10.27,1.28,0.0,53.76,,,,0.3,20.7,-0.08,0.04,1.13,0.35,-0.09,,8.071,0.011,7.638,0.019,6.48,0.21,,,9.43,0.01,2.09,1.06,0.19,,9.39,0.14,9.54,0.08,-1.91,0.17,-11.44,0.19,0
2481,1944,J1309-28,197.29193,-28.64178,1.0,18.09,0,1,1427.9,0.172,27.8,10.58,0.01,10.53,0.02,7.53,10.0,0.02,4.7,0.04,10.0,64.77,64.77,64.77,64.77,0.541,166.4,0.05,0.02,3.0,0.02,0.06,3.08,8.207,0.01,7.834,0.012,7.85,0.02,8.16,0.02,9.57,0.01,17.63,10.25,26.92,106.7,9.25,0.1,9.33,0.04,-0.83,0.05,-10.16,0.07,1
2482,1927,J1306-28,196.7209,-28.55725,5.0,36.43,1,1,2222.3,0.2101,17.2,9.92,0.01,9.88,0.02,6.57,10.0,0.02,4.66,0.04,10.0,79.98,69.33,69.33,69.33,0.921,150.9,0.04,0.02,3.29,0.02,0.06,3.34,9.074,0.01,8.7,0.012,8.83,0.01,8.78,0.02,10.43,0.01,32.02,18.59,63.57,111.11,10.12,0.1,9.73,0.05,-0.06,0.06,-9.78,0.08,0
2483,1930,J1307-28,196.78908,-28.22835,6.0,37.04,1,1,2264.5,0.1156,19.1,9.66,0.01,9.57,0.02,6.17,10.0,0.02,4.23,0.03,10.0,96.77,81.57,81.57,81.57,0.874,139.8,0.09,0.02,3.4,0.02,0.11,3.44,9.187,0.01,8.835,0.012,9.01,0.01,8.98,0.02,10.55,0.01,40.18,24.51,92.57,167.89,10.1,0.1,9.79,0.05,0.08,0.07,-9.7,0.08,0
2484,1953,J1310-27,197.78979,-28.0097,8.5,25.1,0,1,2114.9,0.1477,21.0,11.77,0.01,11.7,0.03,9.78,10.0,0.15,6.99,0.15,10.0,56.07,49.82,49.82,49.82,0.614,145.4,0.07,0.03,1.82,0.14,0.07,2.0,8.013,0.01,7.646,0.015,7.15,0.07,7.56,0.06,9.37,0.01,5.86,3.45,2.78,13.96,9.02,0.12,9.49,0.05,-1.38,0.07,-10.87,0.09,1
2485,1943,J1309-27,197.4023,-27.14116,10.0,14.21,1,1,683.9,0.1087,6.8,12.55,0.02,12.42,0.04,14.45,0.0,0.91,,,,36.96,32.35,6.0,0.0,0.767,140.8,0.13,0.04,-1.97,0.91,0.13,,7.212,0.011,6.865,0.018,,,,,8.57,0.01,2.89,1.79,,,8.08,0.14,8.51,0.08,,,,,0
2486,1905,J1302-27,195.45312,-27.12506,5.0,48.73,0,1,3064.5,0.0625,8.2,10.43,0.01,10.45,0.02,7.66,10.0,0.04,6.14,0.11,0.0,73.03,,,,0.76,155.8,-0.02,0.02,2.74,0.03,-0.02,2.91,9.122,0.01,8.717,0.012,8.66,0.02,8.4,0.05,10.48,0.01,19.96,10.79,23.63,25.96,10.36,0.1,9.66,0.08,-0.2,0.06,-9.85,0.1,1
2487,2052,J1330-27,202.57379,-27.92841,5.0,46.33,0,1,3480.3,0.0637,10.5,11.63,0.01,11.49,0.03,9.12,10.0,0.07,7.43,0.17,10.0,60.2,42.31,23.77,23.77,0.452,100.2,0.14,0.02,1.92,0.05,0.13,2.09,8.597,0.01,8.253,0.014,7.81,0.04,7.49,0.07,9.96,0.01,6.59,4.1,3.74,3.51,9.45,0.11,9.72,0.07,-0.86,0.06,-10.58,0.09,1
2488,2071,J1337-28,204.33173,-28.04391,10.0,12.48,1,1,587.2,0.3445,21.3,13.08,0.03,12.96,0.07,,,,11.25,1.65,0.0,41.06,30.72,0.0,12.0,0.656,90.6,0.12,0.07,,,0.11,,6.887,0.014,6.536,0.03,,,,,8.25,0.02,1.77,1.08,,,7.79,0.21,8.89,0.05,,,,,0
2489,2031,J1327-27,201.93933,-27.22246,4.0,37.43,1,2,2306.1,0.0588,3.7,11.42,0.01,11.24,0.02,7.79,10.0,0.02,5.89,0.05,10.0,31.45,,,,0.791,69.3,0.18,0.02,3.44,0.03,0.18,3.49,8.499,0.01,8.175,0.013,8.38,0.01,8.3,0.02,9.86,0.01,8.07,5.25,20.92,34.69,9.23,0.1,9.08,0.12,-0.42,0.06,-9.5,0.13,0
2490,2006,J1321-27,200.44226,-27.4305,0.0,17.36,0,1,1871.0,0.292,44.3,6.95,0.01,6.97,0.02,5.1,10.0,0.04,3.26,0.13,10.0,216.29,179.63,179.63,179.63,0.945,136.6,-0.02,0.02,1.76,0.02,-0.02,1.91,9.627,0.01,9.221,0.012,8.66,0.04,8.4,0.06,10.99,0.01,503.15,271.41,187.96,201.1,10.88,0.1,9.5,0.03,-0.19,0.07,-9.69,0.08,1
2491,1990,J1319-27,199.95856,-27.41013,1.0,35.04,1,1,2134.3,0.0706,15.8,6.71,0.01,6.64,0.02,4.01,10.0,0.01,2.42,0.02,10.0,378.98,275.92,164.0,164.0,0.39,145.7,0.06,0.02,2.61,0.02,0.06,2.64,10.329,0.01,9.956,0.012,9.78,0.02,9.61,0.01,11.69,0.01,622.93,362.25,604.12,816.71,11.37,0.1,9.66,0.05,0.69,0.08,-8.97,0.1,0
2492,2054,J1331-25,202.7045,-25.33363,4.0,120.7,1,1,7963.5,0.0556,5.4,11.04,0.01,10.96,0.02,7.4,10.0,0.02,6.0,0.05,10.0,36.39,,,,0.95,5.6,0.09,0.02,3.4,0.02,0.09,3.45,9.639,0.01,9.279,0.012,9.46,0.01,9.27,0.02,11.0,0.01,10.72,6.42,24.52,31.42,10.6,0.1,10.26,0.09,0.44,0.07,-9.82,0.12,0
2493,2066,J1335-24,203.92236,-24.07358,5.0,37.83,0,1,2595.6,0.0419,8.4,9.35,0.01,9.19,0.02,5.7,10.0,0.01,3.88,0.02,10.0,92.13,79.77,79.77,79.77,0.3,138.1,0.16,0.02,3.46,0.02,0.17,3.49,9.336,0.01,9.006,0.012,9.21,0.01,9.11,0.01,10.7,0.01,54.31,34.85,139.03,219.88,10.1,0.1,9.45,0.08,0.24,0.07,-9.21,0.1,1
2494,1998,J1320-26,200.12357,-26.0854,8.0,35.26,1,1,2148.9,0.0815,12.1,11.69,0.01,11.7,0.03,10.11,0.0,0.07,8.04,0.2,0.0,63.47,52.37,26.89,26.89,0.453,54.6,-0.01,0.03,1.59,0.07,-0.01,1.6,8.341,0.01,7.94,0.015,7.2,0.06,7.34,0.08,9.7,0.01,6.31,3.44,1.57,4.33,9.56,0.12,9.55,0.06,-1.34,0.07,-10.89,0.09,0
2495,1975,J1316-25,199.23926,-25.33756,9.0,26.92,0,1,1906.8,0.127,15.9,11.93,0.01,11.89,0.03,9.93,10.0,0.11,8.14,0.32,0.0,44.68,36.86,36.86,36.86,0.507,133.1,0.04,0.02,1.93,0.09,0.04,2.15,8.011,0.01,7.629,0.014,7.21,0.05,7.07,0.13,9.37,0.01,5.07,2.89,2.77,3.96,9.11,0.11,9.43,0.05,-1.33,0.06,-10.77,0.08,1
2496,1997,J1320-24,200.07401,-24.43981,5.0,32.57,1,1,1957.9,0.4435,78.9,7.84,0.01,7.79,0.02,4.4,10.0,0.02,2.73,0.03,10.0,140.56,120.01,120.01,120.01,0.88,36.0,0.05,0.02,3.32,0.02,0.05,3.36,9.811,0.01,9.433,0.012,9.58,0.01,9.45,0.01,11.17,0.01,218.37,125.62,438.73,648.34,10.88,0.1,10.29,0.02,0.53,0.08,-9.76,0.08,0
2497,1942,J1309-24,197.46313,-24.24078,9.0,40.18,0,1,2921.4,0.134,22.7,11.08,0.01,10.99,0.02,7.88,10.0,0.04,5.34,0.05,10.0,77.9,64.04,64.04,64.04,0.371,43.5,0.09,0.02,3.13,0.03,0.1,3.19,8.695,0.01,8.34,0.013,8.41,0.02,8.59,0.02,10.05,0.01,10.99,6.66,19.63,58.35,9.62,0.1,9.93,0.05,-0.39,0.06,-10.32,0.07,0
2498,1971,J1315-23,198.87938,-23.98375,5.0,14.77,0,1,1390.9,0.353,66.7,8.64,0.01,8.58,0.02,5.34,10.0,0.03,3.8,0.04,10.0,158.64,136.22,136.22,136.22,0.545,20.8,0.06,0.02,3.11,0.02,0.06,3.16,8.81,0.01,8.436,0.012,8.49,0.02,8.34,0.02,10.17,0.01,106.08,61.61,176.78,243.91,9.85,0.1,9.53,0.03,-0.32,0.06,-9.86,0.06,1
2499,1952,J1310-23,197.69142,-23.86567,5.0,45.63,1,1,2851.4,0.0819,11.4,10.05,0.01,10.06,0.02,6.93,10.0,0.03,5.21,0.07,10.0,89.29,72.9,72.9,72.9,0.847,74.0,-0.01,0.02,3.13,0.02,0.01,3.19,9.209,0.01,8.818,0.012,8.89,0.02,8.8,0.03,10.57,0.01,27.87,15.54,45.6,73.41,10.37,0.1,9.74,0.06,-0.02,0.06,-9.76,0.09,0
2500,1966,J1314-23,198.73256,-23.14731,9.7,26.19,1,1,1511.8,0.1295,13.7,12.66,0.02,12.5,0.04,9.97,0.0,0.1,7.96,0.31,0.0,72.8,,,,0.27,137.6,0.16,0.04,2.53,0.1,0.16,2.54,7.695,0.011,7.362,0.019,7.14,0.04,7.14,0.12,9.05,0.01,2.59,1.65,2.51,4.93,8.48,0.14,9.34,0.06,-1.39,0.06,-10.73,0.08,0
2501,2051,J1330-24,202.54485,-24.14449,4.0,76.12,1,1,4951.7,0.0916,5.4,11.51,0.01,11.46,0.02,8.03,10.0,0.04,6.41,0.1,10.0,36.33,,,,1.0,86.6,0.06,0.02,3.33,0.03,0.06,3.39,9.065,0.01,8.694,0.013,8.85,0.02,8.69,0.04,10.42,0.01,7.19,4.2,15.13,20.65,10.1,0.1,9.86,0.09,-0.04,0.06,-9.9,0.11,0
2502,2024,J1326-22,201.64497,-22.23941,9.7,24.76,1,1,1421.9,0.1071,8.8,12.7,0.02,12.58,0.05,14.14,0.0,0.63,,,,56.0,38.43,6.0,0.0,0.456,82.1,0.12,0.04,-1.24,0.63,0.13,,7.626,0.012,7.281,0.02,,,,,8.99,0.02,2.47,1.53,,,8.49,0.15,9.1,0.07,,,,,0
2503,1996,J1320-22,200.18239,-22.05098,6.0,24.19,0,1,2109.7,0.0522,4.5,11.2,0.01,11.11,0.02,8.61,10.0,0.09,6.84,0.11,10.0,75.93,60.51,60.51,60.51,0.315,154.8,0.1,0.02,2.26,0.05,0.1,2.39,8.208,0.01,7.85,0.012,7.55,0.04,7.58,0.04,9.57,0.01,9.87,5.95,7.58,16.0,9.15,0.1,8.79,0.1,-1.06,0.06,-9.85,0.12,1
2504,1995,J1320-21,200.07019,-21.82725,-2.0,19.13,0,1,1716.7,0.2883,110.5,6.84,0.01,6.86,0.02,5.41,10.0,0.11,4.6,0.07,10.0,355.2,253.26,253.26,253.26,0.455,76.9,-0.01,0.02,1.03,0.02,-0.02,1.08,9.76,0.01,9.356,0.012,8.18,0.16,8.13,0.05,11.12,0.01,562.98,305.09,50.88,90.08,10.99,0.1,9.98,0.02,-0.57,0.14,-10.55,0.14,1
